word,neighbours,old20_mean,old20_sd,spread,uniqueness_point
jmpsbln,0,4.500000,0.606977,0,4
fduiujf,0,4.850000,0.366348,0,3
äbhndrö,0,4.750000,0.550120,0,3
eymgfoo,0,4.800000,0.523148,0,3
nfosdds,0,4.650000,0.587143,0,4
dorekks,0,4.650000,0.489360,0,3
lupavif,0,4.750000,0.444262,0,3
grigegs,0,4.750000,0.444262,0,3
foejväv,0,4.750000,0.444262,0,4
jonougy,0,4.650000,0.489360,0,3
bäfpvkg,0,4.650000,0.489360,0,4
roynijm,0,4.600000,0.502625,0,3
lphjögm,0,4.800000,0.410391,0,3
ygaolod,0,4.600000,0.502625,0,3
jtgihlä,0,4.600000,0.598243,0,3
vuktikf,0,4.600000,0.598243,0,3
ipmuköi,0,4.600000,0.502625,0,4
ktetkih,0,4.700000,0.470162,0,3
ööpjumu,0,4.700000,0.470162,0,3
khutffv,0,4.450000,0.604805,0,3
vdpjong,0,4.800000,0.410391,0,3
ttsovda,0,4.600000,0.598243,0,3
tötsomä,0,4.800000,0.410391,0,3
lykföim,0,4.800000,0.410391,0,3
svhklmm,0,4.600000,0.598243,0,3
lfhltpg,0,4.600000,0.502625,0,3
maätoyt,0,4.600000,0.502625,0,3
gmgginm,0,4.750000,0.444262,0,3
gunadäy,0,4.650000,0.670820,0,3
epröjij,0,4.850000,0.366348,0,3
jvkaref,0,4.800000,0.523148,0,3
orrpioj,0,4.650000,0.489360,0,4
plvjikb,0,4.650000,0.587143,0,3
tliöägk,0,4.600000,0.680557,0,3
evbgdfm,0,4.300000,0.470162,0,3
hytooud,0,4.750000,0.444262,0,3
adfdänj,0,4.500000,0.606977,0,3
eihföfe,0,4.650000,0.489360,0,4
ädgfleä,0,4.700000,0.470162,0,3
foohjho,0,4.700000,0.470162,0,3
öffmäpj,0,4.600000,0.598243,0,2
eönmräy,0,4.600000,0.502625,0,3
änbjdyp,0,4.850000,0.366348,0,3
mggtjsk,0,4.600000,0.502625,0,3
ttnjnvd,0,4.500000,0.512989,0,3
ijynkpf,0,4.450000,0.604805,0,3
slmknio,0,4.750000,0.550120,0,3
ittgiyo,0,4.800000,0.410391,0,3
fugyylj,0,4.250000,0.716350,0,3
döpieby,0,4.650000,0.489360,0,2
apjnvdn,0,4.650000,0.489360,0,3
nsämhäa,0,4.750000,0.444262,0,3
bäfadym,0,4.700000,0.470162,0,4
kpvhoös,0,4.850000,0.366348,0,4
hoodhbj,0,4.900000,0.307794,0,2
osäumyi,0,4.750000,0.444262,0,3
opjiatb,0,4.600000,0.598243,0,3
späotkt,0,4.450000,0.510418,0,3
ssrardr,0,4.750000,0.444262,0,3
smäersg,0,4.750000,0.444262,0,3
mejäbän,0,4.700000,0.470162,0,3
äomehak,0,4.500000,0.688247,0,3
lsetdrn,0,4.750000,0.550120,0,2
efppnot,0,4.700000,0.470162,0,3
hggllpv,0,4.700000,0.470162,0,3
ltsbher,0,4.600000,0.502625,0,3
ryjöfih,0,4.900000,0.307794,0,4
lihupui,0,4.750000,0.444262,0,3
migeppd,0,4.600000,0.502625,0,3
myoommh,0,4.850000,0.366348,0,3
mmhgyhr,0,4.550000,0.510418,0,3
rvfbuhr,0,4.550000,0.604805,0,3
bhvpjiv,0,4.550000,0.604805,0,3
ntmojgp,0,4.650000,0.489360,0,4
ssbykmf,0,4.350000,0.587143,0,3
mjnslru,0,4.650000,0.587143,0,3
lnäujkj,0,4.450000,0.510418,0,3
rhuyigm,0,4.650000,0.489360,0,4
klvmhny,0,4.600000,0.502625,0,3
sufmrie,0,4.550000,0.604805,0,3
njeövyu,0,4.750000,0.444262,0,4
sdrvemh,0,4.550000,0.510418,0,3
ryofnem,0,4.550000,0.510418,0,3
dhnvvpr,0,4.950000,0.223607,0,3
hvhbäpj,0,4.700000,0.470162,0,4
lholjiv,0,4.650000,0.587143,0,4
ryjnrjö,0,4.400000,0.598243,0,4
jijntpn,0,4.600000,0.502625,0,3
jpppjfy,0,4.550000,0.510418,0,3
bpombuj,0,4.750000,0.444262,0,3
emvkälj,0,4.650000,0.489360,0,3
mituoyi,0,4.550000,0.604805,0,3
ljjvvyy,0,4.550000,0.604805,0,3
mdfrfbv,0,4.500000,0.512989,0,3
ybvjkmu,0,4.650000,0.489360,0,3
dsbjdju,0,4.600000,0.598243,0,3
iubndgt,0,4.650000,0.587143,0,3
msesasg,0,4.800000,0.410391,0,3
nrstvlt,0,4.750000,0.444262,0,3
mvynftm,0,4.600000,0.502625,0,4
ligjgpb,0,4.500000,0.512989,0,4
häydäot,0,4.600000,0.502625,0,3
hvhmdnl,0,4.500000,0.606977,0,4
ivtibäl,0,4.600000,0.502625,0,4
ptgkfak,0,4.900000,0.307794,0,3
okbjvhs,0,4.450000,0.510418,0,4
sanomio,0,4.800000,0.410391,0,3
hsbhfjn,0,4.800000,0.410391,0,3
mjgmepk,0,4.500000,0.512989,0,3
dväggby,0,4.400000,0.502625,0,3
upädrgf,0,4.800000,0.410391,0,3
ivmaämg,0,4.900000,0.307794,0,3
mbsbfig,0,4.700000,0.470162,0,3
rvvetbl,0,4.650000,0.489360,0,3
yblpdub,0,4.750000,0.444262,0,3
rkbjent,0,4.400000,0.598243,0,4
kiäollt,0,4.650000,0.587143,0,3
neoyuuu,0,4.700000,0.470162,0,3
ugeagfe,0,4.650000,0.587143,0,3
gtäbvtö,0,4.550000,0.510418,0,3
uevvvdn,0,4.750000,0.444262,0,3
nöjöivd,0,4.800000,0.410391,0,3
nhtstju,0,4.450000,0.604805,0,3
öegdyay,0,4.950000,0.223607,0,3
upkaloe,0,4.350000,0.489360,0,3
ouäuuty,0,4.800000,0.410391,0,3
jsadmuy,0,4.750000,0.550120,0,3
eynyhhr,0,4.950000,0.223607,0,3
lblväsv,0,4.700000,0.470162,0,3
jfhjedb,0,4.700000,0.571241,0,3
rlvdiks,0,4.700000,0.571241,0,3
kjyaääe,0,4.650000,0.489360,0,3
nkbuasa,0,4.850000,0.366348,0,3
pfntmey,0,4.700000,0.470162,0,3
pobigao,0,4.750000,0.444262,0,3
mpuuhbe,0,4.650000,0.489360,0,3
votgöei,0,4.750000,0.444262,0,3
igesrnl,0,4.800000,0.410391,0,3
äotpdtd,0,4.750000,0.550120,0,3
glifguu,0,4.700000,0.470162,0,3
okjejbt,0,4.550000,0.510418,0,3
sgifrub,0,4.600000,0.502625,0,4
yhegeöa,0,4.850000,0.366348,0,3
fkprpda,0,4.700000,0.470162,0,3
täkitld,0,4.800000,0.410391,0,3
gmniope,0,4.950000,0.223607,0,3
pouaplp,0,4.750000,0.444262,0,3
ifdefgs,0,4.900000,0.307794,0,3
rniytgd,0,4.600000,0.502625,0,3
kmliänä,0,4.550000,0.510418,0,3
nbsnyäk,0,4.700000,0.470162,0,3
udduogk,0,4.550000,0.604805,0,3
jheslro,0,4.700000,0.470162,0,3
ypntäyv,0,4.900000,0.307794,0,3
egyräya,0,4.600000,0.598243,0,4
ärrntnj,0,4.750000,0.444262,0,3
iyvrpkä,0,4.850000,0.489360,0,3
ätlfääb,0,4.700000,0.470162,0,4
vhdoksä,0,4.750000,0.444262,0,3
fyekkpb,0,4.600000,0.680557,0,3
utgenrv,0,4.800000,0.410391,0,3
bvonfig,0,4.300000,0.571241,0,4
pvppfls,0,4.750000,0.444262,0,3
tsrögis,0,4.850000,0.366348,0,3
mägufvi,0,4.700000,0.470162,0,3
jfäntvl,0,4.300000,0.470162,0,3
upiekar,0,4.800000,0.410391,0,3
uäoepjf,0,4.700000,0.571241,0,3
pguslgy,0,4.750000,0.444262,0,3
lfäeöng,0,4.650000,0.489360,0,4
yaouvjg,0,4.700000,0.571241,0,3
poegtms,0,4.500000,0.512989,0,3
bkfketd,0,4.600000,0.598243,0,4
idrflym,0,4.550000,0.510418,0,3
vapiruä,0,4.800000,0.410391,0,3
bsrvuär,0,4.750000,0.444262,0,3
kkjrbvb,0,4.700000,0.470162,0,3
ltimyff,0,4.700000,0.470162,0,3
eahyösj,0,4.900000,0.307794,0,3
uftroäy,0,4.650000,0.587143,0,3
brörytg,0,4.700000,0.470162,0,3
vdbupvr,0,4.800000,0.410391,0,3
uvbgthy,0,4.550000,0.510418,0,3
hbvylrk,0,4.650000,0.489360,0,3
ddtloiy,0,4.700000,0.470162,0,3
iäsgöpj,0,4.800000,0.410391,0,2
ympugui,0,4.550000,0.510418,0,3
higöpgv,0,4.800000,0.410391,0,3
vmfnsmp,0,4.550000,0.510418,0,4
itppyef,0,4.500000,0.512989,0,3
ykpeiir,0,4.900000,0.447214,0,4
kkgibja,0,4.600000,0.598243,0,4
ghaabkö,0,4.900000,0.307794,0,3
fgptdyu,0,4.900000,0.307794,0,3
rvrytof,0,4.400000,0.502625,0,4
boibphi,0,4.800000,0.410391,0,3
hviässe,0,4.750000,0.444262,0,3
lfagiäp,0,4.650000,0.489360,0,3
eroepun,0,4.600000,0.502625,0,3
njnoyuk,0,4.550000,0.510418,0,3
jdevrop,0,4.400000,0.502625,0,3
jnhäpgu,0,4.800000,0.523148,0,4
ssskmvm,0,4.550000,0.510418,0,3
söhorbb,0,4.600000,0.502625,0,3
ybgmkeö,0,4.750000,0.444262,0,3
vheuomt,0,4.750000,0.444262,0,3
idsvumö,0,4.650000,0.489360,0,3
gvidrou,0,4.700000,0.470162,0,3
pjbnogv,0,4.800000,0.410391,0,4
ipkhher,0,4.650000,0.489360,0,3
ondjkdf,0,4.800000,0.410391,0,3
jrbsbup,0,4.600000,0.598243,0,4
jjfuund,0,4.700000,0.470162,0,3
jdipmsg,0,4.300000,0.470162,0,3
hkuvhoj,0,4.600000,0.598243,0,3
höäfmrk,0,4.850000,0.366348,0,3
dfksuij,0,4.600000,0.502625,0,3
vugjgkm,0,4.750000,0.444262,0,4
nodkios,0,4.800000,0.410391,0,3
rpeuvmm,0,4.650000,0.489360,0,3
sjtllee,0,4.700000,0.470162,0,3
roshbus,0,4.800000,0.523148,0,3
lylägor,0,4.650000,0.489360,0,3
rnveyte,0,4.650000,0.489360,0,3
ebyuknk,0,4.800000,0.410391,0,3
srpkvrt,0,4.700000,0.470162,0,3
öjjplbg,0,4.950000,0.223607,0,3
ykomrbv,0,4.800000,0.410391,0,3
huöömpn,0,4.750000,0.444262,0,3
hhvyfsg,0,4.750000,0.444262,0,3
ätismät,0,4.400000,0.502625,0,3
smmörgu,0,4.750000,0.444262,0,3
kmäogld,0,4.600000,0.598243,0,3
snbrjgr,0,4.650000,0.489360,0,3
myjutuk,0,4.750000,0.444262,0,3
runedkä,0,4.400000,0.502625,0,3
dutipak,0,4.600000,0.502625,0,4
jiföase,0,4.650000,0.489360,0,3
annhrib,0,4.900000,0.307794,0,3
oberjok,0,4.550000,0.510418,0,3
dnvfnib,0,4.650000,0.489360,0,3
byhutpr,0,4.650000,0.489360,0,3
mdpjvgt,0,4.800000,0.410391,0,3
hmejerg,0,4.700000,0.470162,0,3
kbyärhp,0,4.600000,0.598243,0,2
jnvöhkh,0,4.700000,0.571241,0,3
urlvnht,0,4.750000,0.444262,0,3
epntsrp,0,4.750000,0.444262,0,3
hmyayjö,0,4.850000,0.489360,0,4
oeusnvh,0,4.900000,0.307794,0,4
nedblol,0,4.700000,0.470162,0,3
rälgdäd,0,4.750000,0.444262,0,4
fkkffoj,0,4.550000,0.604805,0,4
fupiato,0,4.250000,0.786398,0,3
mtdnpub,0,4.700000,0.470162,0,3
gdafeav,0,4.700000,0.470162,0,3
äryakid,0,5.000000,0.000000,0,3
aruggga,0,4.900000,0.307794,0,3
köähihl,0,4.750000,0.444262,0,3
eptgdbe,0,4.600000,0.502625,0,3
fleöäju,0,4.550000,0.510418,0,3
ksöffis,0,4.650000,0.489360,0,3
rälkneb,0,4.550000,0.510418,0,4
hbäkähd,0,4.650000,0.489360,0,4
sövymyg,0,4.700000,0.571241,0,3
nvupbgn,0,4.750000,0.550120,0,3
llhaoäv,0,4.800000,0.410391,0,3
hsplgay,0,4.650000,0.587143,0,5
bmgnmbp,0,4.550000,0.604805,0,3
nonbljb,0,4.600000,0.502625,0,3
thjhkfi,0,4.500000,0.606977,0,3
föikyji,0,4.750000,0.444262,0,3
pvrblnb,0,4.550000,0.604805,0,3
mpkskär,0,4.400000,0.598243,0,5
adiäagm,0,5.000000,0.000000,0,3
ruefnip,0,4.450000,0.510418,0,3
ysgpkji,0,4.750000,0.444262,0,3
gufpjik,0,4.400000,0.598243,0,3
vteejsk,0,4.700000,0.470162,0,3
yduonmy,0,4.800000,0.410391,0,4
ssmrbmm,0,4.400000,0.680557,0,3
ägtyods,0,4.450000,0.510418,0,3
kmublln,0,4.650000,0.489360,0,3
ötifndt,0,4.600000,0.502625,0,3
musörmu,0,4.800000,0.410391,0,3
kuöilik,0,4.550000,0.510418,0,3
mrvbtbr,0,4.500000,0.512989,0,3
öbejnbm,0,4.850000,0.366348,0,2
urändup,0,4.450000,0.604805,0,4
ybpmsnt,0,4.650000,0.587143,0,3
eajubny,0,4.650000,0.489360,0,3
jjäyhsn,0,4.600000,0.502625,0,3
uvihisl,0,4.550000,0.510418,0,3
intävöi,0,4.650000,0.587143,0,4
btgöthm,0,4.800000,0.410391,0,3
pgofeoj,0,4.650000,0.489360,0,3
ihnkhna,0,4.750000,0.444262,0,3
nmdvbta,0,4.800000,0.410391,0,3
ekpjstv,0,4.750000,0.444262,0,4
dvmehan,0,4.700000,0.571241,0,3
buuäyfl,0,4.850000,0.366348,0,3
elgoobs,0,4.700000,0.470162,0,3
bgosifi,0,4.750000,0.444262,0,3
rugfioj,0,4.450000,0.510418,0,3
pjbbvud,0,4.700000,0.470162,0,4
lfviräu,0,4.600000,0.502625,0,4
ggpbbmy,0,4.500000,0.606977,0,4
äodmtbr,0,4.800000,0.410391,0,3
omottkn,0,4.900000,0.307794,0,4
njhygky,0,4.650000,0.489360,0,3
yoyghaö,0,4.700000,0.571241,0,3
fimigvo,0,4.550000,0.604805,0,4
iskövpy,0,4.800000,0.410391,0,3
ktudneu,0,4.650000,0.489360,0,3
hdläpiu,0,4.700000,0.470162,0,3
odhfyöt,0,4.700000,0.470162,0,3
mabrtfk,0,4.750000,0.444262,0,3
riadkge,0,4.750000,0.444262,0,4
rbkykäj,0,4.500000,0.688247,0,4
muobtyy,0,4.750000,0.444262,0,3
piepkel,0,4.750000,0.444262,0,3
ärhvtts,0,4.600000,0.598243,0,3
bsnhäro,0,4.600000,0.502625,0,3
sneaged,0,4.850000,0.366348,0,3
dtmvöby,0,4.650000,0.587143,0,3
rnfjvbs,0,4.600000,0.502625,0,3
vkjsuyi,0,4.400000,0.598243,0,4
ebgphvd,0,4.600000,0.598243,0,4
ikujhkj,0,4.550000,0.604805,0,3
tuieägn,0,4.550000,0.686333,0,3
upfjädd,0,4.800000,0.410391,0,3
äefehhu,0,4.600000,0.502625,0,3
vjbäbji,0,4.450000,0.510418,0,4
mäunntp,0,4.550000,0.510418,0,3
vpfsbtt,0,4.700000,0.470162,0,3
iudktko,0,4.600000,0.502625,0,3
ubhfhmo,0,4.700000,0.470162,0,3
fpbujök,0,4.650000,0.489360,0,3
euivluy,0,4.800000,0.410391,0,3
yfdddjl,0,4.650000,0.489360,0,3
ygpäuyk,0,4.800000,0.410391,0,3
eyrfttb,0,4.750000,0.444262,0,3
okgpilh,0,4.550000,0.510418,0,3
aiftenb,0,4.750000,0.444262,0,2
bdivmhä,0,4.700000,0.470162,0,4
fdidtlö,0,4.750000,0.444262,0,3
ujmyjnp,0,4.600000,0.502625,0,3
däktumr,0,4.750000,0.444262,0,3
pbygsdg,0,4.750000,0.444262,0,3
jabsbkk,0,4.500000,0.606977,0,3
rljkrrb,0,4.300000,0.732695,0,4
dvtfgsm,0,4.600000,0.598243,0,3
emsubte,0,4.550000,0.510418,0,3
vgtöeuv,0,4.600000,0.502625,0,4
lfydmvt,0,4.400000,0.598243,0,4
blkdsyo,0,4.650000,0.489360,0,4
ntmjkjö,0,4.600000,0.598243,0,4
rlfltry,0,4.650000,0.489360,0,3
koilded,0,4.750000,0.444262,0,4
jynoakt,0,4.700000,0.470162,0,3
oygupnr,0,4.700000,0.470162,0,3
söbjitj,0,4.750000,0.444262,0,3
jyoilgy,0,4.600000,0.502625,0,4
äjvsofj,0,4.750000,0.550120,0,3
fftvgmt,0,4.500000,0.512989,0,3
mhdjäkf,0,4.600000,0.502625,0,3
ognaojf,0,4.800000,0.410391,0,3
bkiyesm,0,4.550000,0.510418,0,3
oluohos,0,4.650000,0.587143,0,3
bpslybn,0,4.750000,0.444262,0,3
grjdaaf,0,4.850000,0.366348,0,4
äjenoöj,0,4.700000,0.571241,0,3
kvssafv,0,4.650000,0.587143,0,3
ängoaes,0,4.700000,0.470162,0,3
jgpjnmb,0,4.500000,0.512989,0,3
onunhbs,0,4.450000,0.604805,0,3
tjfjoyl,0,4.700000,0.571241,0,3
ugjsdgd,0,4.600000,0.502625,0,3
bsfmvjd,0,4.500000,0.688247,0,3
ehbnjjs,0,4.750000,0.444262,0,4
nöipoir,0,4.700000,0.470162,0,3
idöerup,0,4.800000,0.410391,0,3
gedbaöm,0,4.850000,0.366348,0,4
fggviod,0,4.550000,0.510418,0,3
upöubrn,0,4.800000,0.410391,0,3
jhymhlä,0,4.650000,0.587143,0,3
htnketk,0,4.650000,0.489360,0,3
tflunhn,0,4.650000,0.587143,0,3
rjvämdi,0,4.500000,0.606977,0,3
npgdldl,0,4.550000,0.604805,0,3
eonuakk,0,4.750000,0.444262,0,3
ueytivl,0,4.600000,0.598243,0,3
uhmspff,0,4.550000,0.604805,0,3
deimhrh,0,4.600000,0.502625,0,3
äsöoryj,0,4.800000,0.410391,0,3
dauäojb,0,4.800000,0.523148,0,2
dfomtoh,0,4.650000,0.489360,0,3
oikdjph,0,4.800000,0.410391,0,3
koäögbb,0,4.750000,0.444262,0,3
jnhpgät,0,4.300000,0.732695,0,4
hfsjsvl,0,4.650000,0.489360,0,3
fbohlnf,0,4.700000,0.470162,0,3
irlkrou,0,4.550000,0.510418,0,3
vkjnäjd,0,4.250000,0.550120,0,4
otanaua,0,4.650000,0.489360,0,3
ruptolt,0,4.700000,0.470162,0,3
nfämänä,0,4.400000,0.502625,0,4
punfthh,0,4.700000,0.571241,0,3
fsbkspp,0,4.750000,0.444262,0,2
bvdlpjl,0,4.650000,0.489360,0,4
rsimedo,0,4.700000,0.470162,0,3
hsyätok,0,4.550000,0.604805,0,3
dfdöebö,0,4.800000,0.410391,0,3
ägueeau,0,4.550000,0.510418,0,3
rljnmhk,0,4.550000,0.510418,0,4
ygsstfv,0,4.750000,0.550120,0,3
efländn,0,4.250000,0.716350,0,3
emybhoy,0,4.950000,0.223607,0,3
ethtvtä,0,4.450000,0.604805,0,4
ödobkpl,0,4.750000,0.444262,0,2
vsuriöv,0,4.800000,0.410391,0,3
mmpnuue,0,4.800000,0.410391,0,3
shbrbre,0,4.650000,0.587143,0,3
vpjguoe,0,4.600000,0.502625,0,3
huktmtv,0,4.800000,0.410391,0,3
jäjlärs,0,4.300000,0.470162,0,4
ffllpbj,0,4.750000,0.444262,0,3
kvggsyi,0,4.500000,0.512989,0,3
eihbuvö,0,4.600000,0.502625,0,4
thrhnev,0,4.500000,0.606977,0,3
giruvnn,0,4.850000,0.366348,0,3
ovjtinl,0,4.350000,0.587143,0,3
ömyubit,0,4.800000,0.410391,0,2
fkhjvdk,0,4.550000,0.510418,0,3
eöämetb,0,4.650000,0.489360,0,3
doöhopg,0,4.750000,0.550120,0,3
ethdvyl,0,4.550000,0.604805,0,4
aefyirl,0,4.650000,0.587143,0,3
koiamtk,0,4.800000,0.410391,0,4
gebgmru,0,4.750000,0.550120,0,3
gkäbbyi,0,4.200000,0.410391,0,3
ovoyyum,0,4.700000,0.571241,0,3
aärjkha,0,4.900000,0.307794,0,2
lepejbe,0,4.450000,0.510418,0,3
ttlvlmd,0,4.850000,0.366348,0,3
blgygyh,0,4.800000,0.410391,0,3
vyttjkf,0,4.800000,0.523148,0,3
hhihbvr,0,4.700000,0.571241,0,3
melbbno,0,4.700000,0.470162,0,3
tfrimsu,0,4.550000,0.604805,0,3
pkmppöä,0,4.850000,0.366348,0,3
seiräen,0,4.750000,0.444262,0,3
kftthyn,0,4.750000,0.444262,0,3
lfdmgfn,0,4.600000,0.598243,0,3
rhunörj,0,4.600000,0.502625,0,4
hbigumf,0,4.650000,0.587143,0,3
uahpspf,0,4.800000,0.523148,0,3
ikjnllf,0,4.650000,0.745160,0,5
äsrusjv,0,4.750000,0.444262,0,3
bänädjä,0,4.550000,0.510418,0,4
bsonfäs,0,4.550000,0.604805,0,3
toääjdv,0,4.700000,0.470162,0,3
hysärur,0,4.600000,0.502625,0,3
emtärku,0,4.750000,0.444262,0,3
nrhrdvf,0,4.800000,0.410391,0,3
vsösbbk,0,4.750000,0.444262,0,3
giiyrhl,0,4.750000,0.444262,0,3
andäomr,0,4.850000,0.366348,0,3
jyjpbjy,0,4.500000,0.512989,0,3
ävtiäbp,0,4.700000,0.470162,0,3
iynejev,0,4.850000,0.366348,0,3
bnevopp,0,4.850000,0.366348,0,3
dunjsab,0,4.800000,0.410391,0,3
kvnntom,0,4.650000,0.587143,0,3
lutfprv,0,4.550000,0.510418,0,3
pbriuej,0,4.750000,0.444262,0,3
npdjdli,0,4.750000,0.550120,0,3
sdbskeg,0,4.750000,0.444262,0,3
vbeljvä,0,4.700000,0.470162,0,2
tsbäkdi,0,4.350000,0.489360,0,3
hgösyar,0,4.850000,0.366348,0,3
fvdmkop,0,4.650000,0.587143,0,3
löbyyij,0,4.600000,0.502625,0,3
gatbiri,0,4.750000,0.444262,0,3
fdyurie,0,4.300000,0.470162,0,4
tssolkn,0,4.800000,0.410391,0,3
dkevtdg,0,4.650000,0.587143,0,3
jboyitn,0,4.600000,0.502625,0,3
tlgndba,0,4.800000,0.410391,0,4
ngefppi,0,4.650000,0.489360,0,3
dgdulit,0,4.650000,0.489360,0,3
lngprkd,0,4.500000,0.512989,0,3
glörhäf,0,4.750000,0.444262,0,3
uöjvkug,0,4.950000,0.223607,0,3
imruhfh,0,4.650000,0.489360,0,4
hgsoubs,0,4.800000,0.410391,0,3
hridlmn,0,4.900000,0.307794,0,3
utlbfvö,0,4.900000,0.307794,0,3
euopäit,0,4.500000,0.512989,0,3
uaamofr,0,4.700000,0.656947,0,3
yrpiatb,0,4.600000,0.680557,0,3
ööktäki,0,4.900000,0.307794,0,3
fmrrvmr,0,4.700000,0.571241,0,3
hyposgh,0,4.800000,0.410391,0,3
vöhttje,0,4.600000,0.502625,0,2
lgdptuo,0,4.850000,0.366348,0,3
muinsvy,0,4.700000,0.470162,0,3
imtredg,0,4.600000,0.502625,0,3
eultvfj,0,4.450000,0.604805,0,4
övvöhdl,0,4.800000,0.410391,0,3
goftjnp,0,4.200000,0.695852,0,4
ledemsj,0,4.750000,0.444262,0,3
mpksjkh,0,4.800000,0.523148,0,5
bubneit,0,4.450000,0.604805,0,4
rrtvshy,0,4.700000,0.470162,0,3
dgbllhu,0,4.650000,0.489360,0,3
fkouvhg,0,4.350000,0.587143,0,3
ilmovid,0,4.700000,0.470162,0,3
fgvlvem,0,4.750000,0.550120,0,4
lyyänfs,0,4.750000,0.444262,0,4
kipgoml,0,4.550000,0.510418,0,4
kaekosl,0,4.750000,0.444262,0,3
lbptjjv,0,4.600000,0.502625,0,3
etblvpd,0,4.500000,0.606977,0,4
rogtjye,0,4.700000,0.470162,0,3
ydrmnju,0,4.850000,0.366348,0,3
ivkpyfm,0,4.750000,0.444262,0,3
mulärög,0,4.800000,0.410391,0,3
tvyjoyo,0,4.750000,0.550120,0,3
dähbftä,0,4.600000,0.502625,0,3
lempkfj,0,4.650000,0.489360,0,3
undhbsn,0,4.700000,0.470162,0,3
däfbkoh,0,4.700000,0.571241,0,3
pffdpss,0,4.750000,0.444262,0,3
rstplis,0,4.700000,0.470162,0,3
yurdkmd,0,4.500000,0.512989,0,3
rokuljt,0,4.450000,0.510418,0,3
ujagisg,0,4.800000,0.410391,0,3
ethkbik,0,4.650000,0.489360,0,4
tfärilv,0,4.450000,0.604805,0,3
aganyoh,0,4.800000,0.410391,0,3
uäklävu,0,4.600000,0.502625,0,3
sghlivd,0,4.600000,0.598243,0,3
kehäsfa,0,4.900000,0.307794,0,3
htöifbb,0,4.950000,0.223607,0,3
sbhkbob,0,4.550000,0.686333,0,4
bnbgbki,0,4.450000,0.510418,0,4
kyamlno,0,4.800000,0.410391,0,3
rfpujkd,0,4.700000,0.470162,0,2
jäsaaöe,0,4.550000,0.510418,0,4
umäasäv,0,4.800000,0.410391,0,3
regrväf,0,4.650000,0.670820,0,2
uärmvuö,0,4.700000,0.571241,0,4
jepeörs,0,4.650000,0.489360,0,3
suyhräp,0,4.650000,0.489360,0,3
mkvptsh,0,4.500000,0.606977,0,3
shmesys,0,4.750000,0.444262,0,3
voouejn,0,4.700000,0.571241,0,3
ipmdmvo,0,4.600000,0.502625,0,4
jgoyöhg,0,4.500000,0.512989,0,3
ksleutj,0,4.600000,0.598243,0,3
fäeaajk,0,4.850000,0.366348,0,3
ljmnhnd,0,4.350000,0.587143,0,3
öglyoue,0,4.850000,0.366348,0,2
jotoäun,0,4.700000,0.470162,0,3
pdbkvoy,0,4.850000,0.366348,0,3
pävgkbs,0,4.650000,0.489360,0,3
srrihei,0,4.700000,0.470162,0,4
egyejyr,0,4.650000,0.587143,0,4
putbihk,0,4.650000,0.587143,0,3
sdnttvf,0,4.750000,0.444262,0,3
lvhdktr,0,4.800000,0.410391,0,3
mvyssby,0,4.600000,0.502625,0,4
hvguivk,0,4.750000,0.444262,0,3
kgvseih,0,4.750000,0.444262,0,3
odälhnp,0,4.650000,0.489360,0,3
bpgtrse,0,4.700000,0.470162,0,3
jvjähom,0,4.600000,0.502625,0,3
köiphrt,0,4.600000,0.502625,0,3
bpmihlh,0,4.900000,0.307794,0,3
ylhdmdh,0,4.750000,0.444262,0,3
futftms,0,4.500000,0.512989,0,3
dbjlhöo,0,4.750000,0.444262,0,3
hrflvsg,0,4.650000,0.587143,0,3
agybväg,0,4.850000,0.489360,0,3
jkhfhät,0,4.450000,0.604805,0,3
ämikblk,0,4.700000,0.470162,0,3
lbjogkg,0,4.800000,0.410391,0,3
jvtlsjo,0,4.400000,0.680557,0,3
khlemjv,0,4.650000,0.489360,0,3
pvgtämd,0,4.650000,0.489360,0,3
fpävgau,0,4.750000,0.444262,0,4
mouövrd,0,4.850000,0.366348,0,3
robehmy,0,4.800000,0.410391,0,3
tneushj,0,4.650000,0.489360,0,3
meyatyä,0,4.700000,0.470162,0,3
jvdykoj,0,4.300000,0.571241,0,4
ygiojaf,0,4.750000,0.444262,0,3
ipipajy,0,4.650000,0.587143,0,3
fvlnldn,0,4.650000,0.489360,0,3
nbtkfön,0,4.850000,0.366348,0,3
ksyketr,0,4.600000,0.502625,0,3
kspneom,0,4.500000,0.606977,0,3
gskefdr,0,4.700000,0.470162,0,3
rävrssu,0,4.800000,0.410391,0,3
kgirpdg,0,4.550000,0.510418,0,4
tylibjb,0,4.800000,0.410391,0,3
rkduhsv,0,4.800000,0.410391,0,3
ivskekv,0,4.800000,0.410391,0,3
fbummög,0,4.800000,0.410391,0,3
kdgybjö,0,4.700000,0.571241,0,3
yrtpökb,0,4.650000,0.489360,0,4
vmjökfb,0,4.700000,0.470162,0,3
otivdsb,0,4.850000,0.366348,0,3
odgpäoa,0,4.600000,0.502625,0,3
uegirfk,0,4.900000,0.307794,0,3
ihiiijj,0,4.850000,0.366348,0,3
gbisinn,0,4.500000,0.827170,0,4
rovnrlä,0,4.700000,0.470162,0,3
mäpunkj,0,4.600000,0.502625,0,3
jänblsj,0,4.400000,0.502625,0,3
mhpfrlr,0,4.700000,0.470162,0,3
jadmyut,0,4.800000,0.523148,0,3
