input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###jtyepöo###,tyepojo,kyennyt,0.005563,,,0,0
###muubtmö###,muumtms,muhonen,0.009588,,,0,0
###joedtyu###,joedttu,joensuu,0.091379,,,0,0
###lrhajäm###,lrlamms,tulemme,0.013759,,,0,0
###eyohhtf###,ehhhhmt,ehtivät,0.011812,,,0,0
###tfevnny###,tyvnyny,tuonnin,0.043239,,,0,0
###uabkbmb###,uulammt,autamme,0.008436,,,0,0
###ubbstyy###,syttyyy,siirtyy,0.048721,,,0,0
###äkoöfyo###,yäiooko,leipomo,0.005646,,,0,0
###uluyjpo###,ullppjo,kylpylä,0.025639,,,0,0
###jhskdev###,josevvs,johtava,0.459550,,,0,0
###phruvep###,parpvpt,puhuvat,0.022558,,,0,0
###kkukyor###,kukkalo,kohtalo,0.008972,,,0,0
###rbmahgm###,germmms,lehmien,0.058726,,,0,0
###uyyidvh###,yhshkvi,yhdeksi,0.096972,,,0,0
###gkigdal###,ktatals,käännös,0.006325,,,0,0
###ueslvol###,uusello,uusilla,0.097213,,,0,0
###aofättm###,astammt,antamat,0.208921,,,0,0
###ivooösm###,iioioms,säännös,0.002783,,,0,0
###isdgrno###,irdaron,indeksi,0.024504,,,0,0
###rböäöam###,rröaaön,rajattu,0.012887,,,0,0
###jobjlöu###,jojlsuu,jolloin,0.159150,,,0,0
###vovhvnö###,vvvvovs,vahvoja,0.109413,,,0,0
###rmunseö###,remusse,ruotsin,0.021775,,,0,0
###vtnänsb###,vätänäs,hyvänsä,0.008932,,,0,0
###tnlffps###,lolinus,tulevat,0.015206,,,0,0
###edosrua###,erooura,erottaa,0.028457,,,0,0
###ävkfäms###,vääämäs,väsymys,0.016693,,,0,0
###rdtatjö###,rrtadjt,rajattu,0.009599,,,0,0
###usvyueo###,ussunko,uskonto,0.073542,,,0,0
###kjgyndt###,kyspnot,kysyvät,0.038125,,,0,0
###ugookvr###,ustrrrs,kalervo,0.049802,,,0,0
###phbkyäh###,pöhhyjs,köyhyys,0.023492,,,0,0
###kömkfbu###,kökkumu,kokkola,0.034326,,,0,0
###bpgtsyl###,pyltals,pystyyn,0.078896,,,0,0
###ämoeögk###,ääsekke,tämäkin,0.007304,,,0,0
###ädraars###,fäärars,avarrus,0.005877,,,0,0
###tgpöthp###,töpphut,räppiin,0.022238,,,0,0
###gjklhkl###,klhäkls,kehotus,0.005633,,,0,0
###adögmhe###,ahdhdme,yhdelle,0.009065,,,0,0
###pfnmduh###,pödpaus,pakkaus,0.017183,,,0,0
###vlröbiö###,vyrvööö,perintö,0.032226,,,0,0
###jtiaemo###,joijamo,toijala,0.090230,,,0,0
###gdjdpgd###,drdddds,lippuja,0.099899,,,0,0
###rflnngo###,foronon,tolonen,0.172618,,,0,0
###tärksla###,tärksla,tarkkaa,0.010011,,,0,0
###lagsaiä###,laasidä,lassila,0.013229,,,0,0
###ekvvhhg###,ehhhkps,ehdokas,0.036787,,,0,0
###knjyönp###,kökpjjn,kuopion,0.083931,,,0,0
###tjabvtö###,tajattu,talojen,0.004210,,,0,0
###itfbaiy###,iiiiymy,iisalmi,0.013273,,,0,0
###eafämkr###,entäkre,estävät,0.010478,,,0,0
###öiäsfip###,iööppöö,kauppaa,0.067617,,,0,0
###sonbfkl###,sonäklo,sinäkin,0.044193,,,0,0
###puiihij###,phhijji,lukijat,0.003493,,,0,0
###lloiväa###,lovivva,loviisa,0.149369,,,0,0
###dbussjr###,seusars,seuraan,0.011146,,,0,0
###usukäää###,uuukäää,tärkeää,0.010177,,,0,0
###yshörjä###,yhöupjä,yhdellä,0.009136,,,0,0
###ävmöouo###,vävooöo,verkkoo,0.011791,,,0,0
###äekkokl###,elkekls,erkkilä,0.006728,,,0,0
###urnnitu###,unnnntu,uusinta,0.094878,,,0,0
###gsklsgj###,kttsojs,tutkija,0.007677,,,0,0
###kggjlvt###,kälvövt,kulunut,0.031198,,,0,0
###enburjo###,erjunjo,pajunen,0.030811,,,0,0
###sfoenpr###,sesorpi,sisäovi,0.008950,,,0,0
###svayfim###,sysämme,väsymys,0.006323,,,0,0
###ogfjuaa###,ooojuja,kouluja,0.006632,,,0,0
###karihnh###,kahhnin,karhula,0.202030,,,0,0
###kgfbalk###,kotkkls,katolle,0.004204,,,0,0
###ejgsiol###,eeesilo,erkkilä,0.009621,,,0,0
###frtatkp###,frrpaut,portaat,0.007418,,,0,0
###jeiikyj###,jisijjy,sisälly,0.009532,,,0,0
###kokrobm###,kokaome,uskomme,0.029441,,,0,0
###ädfmöna###,äädmknn,itseäni,0.008531,,,0,0
###gvaojöä###,vvavjjä,osaajat,0.158475,,,0,0
###äismtäy###,ääätttä,päättyy,0.003054,,,0,0
###fbbmoöo###,foinams,leipomo,0.001760,,,0,0
###dmaölhy###,dhdhaly,ehditty,0.044667,,,0,0
###kbröfar###,krrarra,kurissa,0.014342,,,0,0
###öbbrhom###,fräpmms,grammaa,0.017535,,,0,0
###phukpjä###,hehkkjä,vahvoja,0.012923,,,0,0
###eöryguh###,ehehyyu,ehtivät,0.014825,,,0,0
###jovomek###,jovakme,jotakin,0.181343,,,0,0
###bispeuo###,poisopo,poistuu,0.017615,,,0,0
###uhäjfik###,ehuäkki,yhdeksi,0.025390,,,0,0
###ögkeänä###,möknään,eiköhän,0.004173,,,0,0
###poäolöy###,päällto,puoliso,0.016001,,,0,0
###sajykyu###,syjyjyy,siirtyy,0.056486,,,0,0
###tvajlsd###,tataoss,tavaksi,0.038392,,,0,0
###ägfpfik###,äääpkiy,räppiin,0.045964,,,0,0
###duiupgy###,uhddddy,ehditty,0.134325,,,0,0
###jgpävän###,jäsvään,päivään,0.006416,,,0,0
###vonaurb###,vonnrri,vuokrat,0.008030,,,0,0
###pdahlug###,phhhhlu,puhuttu,0.021561,,,0,0
###hväkvbo###,hähäovo,hoitava,0.013720,,,0,0
###fosöujö###,fospujö,kouluja,0.137821,,,0,0
###uyupgkm###,unuäkmt,uskomme,0.014583,,,0,0
###bpoärgy###,pääpryy,päättyy,0.007341,,,0,0
###fonllug###,foolllu,formula,0.030432,,,0,0
###lvdolkj###,lyloojy,valvoja,0.013926,,,0,0
###ahkrpyv###,hahvvvs,johtava,0.021185,,,0,0
###uisggrg###,upturrs,ymmärrä,0.035176,,,0,0
###eedpädf###,erdedde,ehdokas,0.009397,,,0,0
###kreujsp###,krrpjjs,kertoja,0.036895,,,0,0
###asöyadp###,aaapdöt,haapala,0.029055,,,0,0
###ejjrurä###,eeruurä,jalmari,0.003509,,,0,0
###fdvllis###,fodsals,finaali,0.036191,,,0,0
###yvauhäa###,yhyuhha,paluuta,0.007393,,,0,0
###aufjöpy###,aajpujy,työpaja,0.034570,,,0,0
###äkrrfth###,kräädrt,kristus,0.013084,,,0,0
###öinmjöö###,iiööööö,lähtöön,0.129027,,,0,0
###öergboa###,eerpaka,eurolla,0.008934,,,0,0
###döofone###,fodddde,sodassa,0.034921,,,0,0
###hgtäauf###,hahttuu,huhtala,0.029796,,,0,0
###idoarfe###,iriodre,avioero,0.023862,,,0,0
###öäfgura###,eööruun,aiheuta,0.017665,,,0,0
###ödphymr###,pökpury,naapuri,0.030112,,,0,0
###ävönanh###,väehnön,luennon,0.017302,,,0,0
###sfdräsj###,syräjjy,sarjaan,0.096648,,,0,0
###hlyilsg###,hyhills,hyvillä,0.026593,,,0,0
###suypuet###,suupeet,suureen,0.099122,,,0,0
###fuövrve###,vuvvvve,kävivät,0.013256,,,0,0
###gheoteä###,ehtttää,heittää,0.020789,,,0,0
###lböekmm###,lelmmmt,valkama,0.063828,,,0,0
###lnkgyuv###,lykkyvs,liukuva,0.103165,,,0,0
###bttomjd###,botmoje,jolloin,0.015511,,,0,0
###lkidfkf###,lrkikkt,kokivat,0.004043,,,0,0
###ilfoaav###,iilaova,mittava,0.022679,,,0,0
###ealukäl###,esluklu,aamulla,0.031953,,,0,0
###iulblsf###,iilulls,illalla,0.009965,,,0,0
###yuamita###,adimtta,toimita,0.021597,,,0,0
###fbäipfp###,fiippps,riippuu,0.078338,,,0,0
###dsngäru###,sedädru,seppälä,0.000834,,,0,0
###öshkgbs###,yökönus,ykkönen,0.036073,,,0,0
###phubius###,puhviss,puheita,0.116713,,,0,0
###jdnbybv###,jonvyvs,johtava,0.133599,,,0,0
###vöövvvl###,vyövvvs,voitava,0.045693,,,0,0
###oftäftm###,totmmmt,antamat,0.043301,,,0,0
###tvyäslt###,tyvältt,tanssit,0.011160,,,0,0
###sstpäjf###,stpstjt,syöpään,0.082196,,,0,0
###fbörhjt###,frönjjt,frendit,0.056471,,,0,0
###utvämio###,uuvooio,uutisia,0.015560,,,0,0
###vdefggg###,vyevdds,useiden,0.016202,,,0,0
###pfsöjtj###,pytpjjt,työpaja,0.015413,,,0,0
###kuhnslr###,kutulli,luvulla,0.008958,,,0,0
###jpävnhj###,jähjnjs,lahjoja,0.044293,,,0,0
###fliukrh###,frihkru,kesäkuu,0.009377,,,0,0
###rifgpfu###,rihpauu,riippuu,0.079817,,,0,0
###oesivrs###,opsivus,osoitus,0.013831,,,0,0
###nrvuesf###,novvess,terveys,0.045854,,,0,0
###ldunlyä###,lynäylä,syntyvä,0.033496,,,0,0
###äktmmob###,käkommo,näkymät,0.006796,,,0,0
###ajluifa###,aajauja,palauta,0.039762,,,0,0
###byröive###,yrivesi,orivesi,0.315126,,,0,0
###täbäkoa###,tääokda,tähtien,0.008173,,,0,0
###sojeglj###,sokäjje,solujen,0.159122,,,0,0
###nphkhvp###,hehhkis,tehokas,0.011321,,,0,0
###suvyrtp###,syrprit,saralla,0.072009,,,0,0
###arouaud###,arauuuu,avautuu,0.027263,,,0,0
###evnuugk###,enpukku,annukka,0.268268,,,0,0
###gpneäpy###,peppyyä,pystyyn,0.029894,,,0,0
###ifhhhmg###,hhhhhms,hiihdon,0.020784,,,0,0
###dkpkdöp###,ködpdds,syöpään,0.009933,,,0,0
###ldhövpt###,hyhphtt,vihreät,0.004716,,,0,0
###dvvuluo###,vvvotso,sivusto,0.006036,,,0,0
###ydöäpjn###,ydöpdön,syöpään,0.035407,,,0,0
###kujbrjr###,krrurri,kuluvan,0.016939,,,0,0
###tjydasr###,torjars,toijala,0.095848,,,0,0
###oiumjbt###,oijmjmt,oinonen,0.014924,,,0,0
###rtfbarm###,formari,formula,0.012513,,,0,0
###vibööbg###,vypvööö,välitön,0.002745,,,0,0
###miämöru###,mimäutu,mitattu,0.013093,,,0,0
###kyevbbo###,kyeäovo,kyennyt,0.052123,,,0,0
###btatdom###,battmms,kattoon,0.017303,,,0,0
###jhjöiäs###,jöjjsjs,johtaja,0.040433,,,0,0
###äjhphpa###,jhhphha,räppiin,0.010860,,,0,0
###iryshub###,yihhäsi,mieheni,0.005063,,,0,0
###hhsdspn###,hhsäsän,huomion,0.003728,,,0,0
###obsrälo###,sootolo,isotalo,0.012015,,,0,0
###bfklfds###,bolsmls,korsuun,0.003482,,,0,0
###isarsbe###,irirsse,valitse,0.013651,,,0,0
###oliöeim###,oiemlmi,oinonen,0.012746,,,0,0
###dtryufv###,kytärvu,kertova,0.010974,,,0,0
###agukejv###,aauavjs,aamusta,0.002964,,,0,0
###gbjultr###,julturt,juttuja,0.062717,,,0,0
###jdlfäuy###,jälläni,jälleen,0.351345,,,0,0
###edeustk###,edeukpt,etenkin,0.076895,,,0,0
###beömaäf###,beääämä,valkama,0.004287,,,0,0
###ppypeln###,pöppeln,paperin,0.026378,,,0,0
###uöuilöm###,uöeilme,maailma,0.067294,,,0,0
###öjkäöne###,yököujn,mökille,0.013386,,,0,0
###pdugriu###,porurru,puuttuu,0.040447,,,0,0
###thöäyfv###,tästyvt,koskeva,0.025779,,,0,0
###nbedöhe###,eehdedö,lehteen,0.033767,,,0,0
###egebvvi###,eelvvvi,päivyri,0.019658,,,0,0
###ieöyvuö###,ihöuhvö,ihmettä,0.002796,,,0,0
###dmdäimt###,mddddty,myydään,0.076442,,,0,0
###oohdräi###,oodohni,ehdotti,0.033979,,,0,0
###sejsuho###,sehskjo,kehikko,0.013337,,,0,0
###köbdhdy###,kädhddy,kanadan,0.154945,,,0,0
###ndoppkr###,nekirri,naapuri,0.015355,,,0,0
###mnfeädj###,mätäjjn,menojen,0.014518,,,0,0
###uifatar###,uitirra,uutisia,0.010347,,,0,0
###phgtonn###,pohtonn,puhtaan,0.031108,,,0,0
###lhdkgjm###,hylämms,pidämme,0.019609,,,0,0
###öäänhee###,äääneee,hannele,0.006552,,,0,0
###uvhbvaa###,uuhhvaa,tulevaa,0.058134,,,0,0
###huöhdrl###,hhdhlln,ihailla,0.033200,,,0,0
###tdkyvuö###,totevvö,totuttu,0.013092,,,0,0
###yheäodg###,yhydddä,yhdeksi,0.039014,,,0,0
###saubtgm###,saummmt,aiemmat,0.004330,,,0,0
###hadbsyg###,haddsss,hidasta,0.054786,,,0,0
###hbhiöoo###,hohoooo,rahasto,0.390157,,,0,0
###gmavdte###,mraatde,valitse,0.010985,,,0,0
###ganeövr###,avverru,avarrus,0.013935,,,0,0
###rpsivos###,sossvos,porista,0.004962,,,0,0
###snrmsdd###,sosäols,sodasta,0.021079,,,0,0
###ghnhesö###,hhhenöö,vähenee,0.010180,,,0,0
###bäkjodj###,kätoojn,kädellä,0.034155,,,0,0
###yrlbyjm###,yrlmmms,yrittää,0.113493,,,0,0
###fmlmird###,formori,formula,0.062513,,,0,0
###irlgfkh###,yrihkks,kreikka,0.090684,,,0,0
###aluypfg###,appppjs,aaltola,0.052964,,,0,0
###ayäflss###,alpalss,aleksis,0.026250,,,0,0
###jjualda###,jjualla,junalla,0.042401,,,0,0
###fmäkego###,käekomo,tiedote,0.034461,,,0,0
###ldlhpee###,lehpede,lehteen,0.102684,,,0,0
###gäebpap###,epäppps,epäillä,0.108885,,,0,0
###mjärsby###,märääsy,kerätty,0.097802,,,0,0
###ypohnsu###,pphhouu,puuttuu,0.060355,,,0,0
###ähfsubg###,hhhämus,huhtala,0.016228,,,0,0
###sgekjpv###,sesvvjs,kesästä,0.015625,,,0,0
###nanoyts###,nanosts,nenonen,0.029684,,,0,0
###öyfäooä###,yökoäää,tekijää,0.007567,,,0,0
###mvtlfgg###,mettllt,nummela,0.007674,,,0,0
###slmgvöt###,syvvmät,sovitut,0.088121,,,0,0
###nibläig###,niinyiä,niinkin,0.869899,,,0,0
###yvmyeop###,yveyppo,yhtyeen,0.084365,,,0,0
###pddsövs###,padsdus,paksuus,0.030372,,,0,0
###ohoaköö###,ohoaako,ohjaamo,0.031409,,,0,0
###oenilie###,onnilie,onneksi,0.033064,,,0,0
###aipypfy###,aippppy,sisälly,0.055866,,,0,0
###svvopöm###,syvämmt,syvälle,0.036038,,,0,0
###rveihbr###,verärri,herätti,0.025129,,,0,0
###vkgdhäv###,vyhhyvy,kauhava,0.045172,,,0,0
###öddjjgp###,dödpdjn,lippuja,0.188204,,,0,0
###ygyarjh###,yhyhhjy,yhtyeen,0.060885,,,0,0
###eymjlda###,ehdella,yhdellä,0.022586,,,0,0
###uaäypyä###,ypyypyy,täyttyy,0.050856,,,0,0
###rnvpkne###,norpkke,nenonen,0.017163,,,0,0
###kmkdydy###,kyddyly,kädellä,0.035161,,,0,0
###röännud###,rrrännn,perunan,0.004093,,,0,0
###nejkopk###,eepkkko,verkkoo,0.091636,,,0,0
###rkömikj###,rikkkjy,rikkaus,0.165201,,,0,0
###vnhnmlä###,vehullä,vedellä,0.046583,,,0,0
###nöaotse###,naaotse,suurten,0.002554,,,0,0
###bvyohtk###,vyhäkky,hyväksy,0.047021,,,0,0
###lrinluo###,loinnoo,loimaan,0.012602,,,0,0
###plsnrlm###,pelälls,peltola,0.036554,,,0,0
###aotävye###,avtovve,autamme,0.033948,,,0,0
###ibvyttp###,iiipvot,riippuu,0.002865,,,0,0
###dthulsv###,thhuvvs,puhuvat,0.023303,,,0,0
###unlläuo###,lllollo,ulkoasu,0.007777,,,0,0
###äögovka###,päöooka,kertova,0.007925,,,0,0
###tnffavö###,tonvuvö,toimiva,0.012173,,,0,0
###ioosryo###,ivorsoo,nuoriso,0.017699,,,0,0
###brlfupv###,selvavu,korvaus,0.015773,,,0,0
###ufgtöly###,yyttyla,latvala,0.002305,,,0,0
###ygojbyn###,ysypjyn,ystävän,0.013843,,,0,0
###ptjlmöm###,pytammt,johtama,0.009406,,,0,0
###gtuoeäk###,uttkkke,ottakaa,0.041238,,,0,0
###gjlaind###,jrlnudn,kainuun,0.007775,,,0,0
###irynfau###,riniatu,kirjata,0.009075,,,0,0
###emephfä###,ehmmppä,ihminen,0.014799,,,0,0
###svantvh###,vasavut,kanavan,0.031732,,,0,0
###nuätprh###,npätrrt,opettaa,0.046638,,,0,0
###hymligf###,hhhmyli,huomioi,0.009031,,,0,0
###dbfarlf###,fadduls,formula,0.094231,,,0,0
###yfuöhfo###,yhöhhko,yhtyeen,0.040690,,,0,0
###famosgl###,fnsarls,tarjous,0.002928,,,0,0
###sheisty###,sehisty,syvästi,0.002747,,,0,0
###mgsöäls###,mössäls,missään,0.026371,,,0,0
###räfäkmr###,ärräkry,ärhäkät,0.169921,,,0,0
###opöuhäd###,opduhdu,oloihin,0.087506,,,0,0
###töouvks###,tuökkus,tukenut,0.005748,,,0,0
###nbgäkbd###,nonnyds,nordean,0.043982,,,0,0
###pgöfyvf###,pöövyps,syöpään,0.201819,,,0,0
###fnrrvug###,frrvurs,kasvuun,0.051186,,,0,0
###muiosöy###,muiisso,mäkisen,0.019906,,,0,0
###jfvnsöv###,jovvvvs,korvaus,0.015992,,,0,0
###obvfilö###,foivilö,kouvola,0.017337,,,0,0
###jktjbeö###,kettejö,yrttejä,0.083830,,,0,0
###pvftytn###,pyttyin,pystyyn,0.070537,,,0,0
###ujbsldt###,budoltt,numerot,0.004000,,,0,0
###öukkoru###,uökeuuu,vakuutu,0.028156,,,0,0
###suufuoi###,suunisi,suutari,0.096860,,,0,0
###nokfdbä###,noddnlä,nikkilä,0.021753,,,0,0
###vvtpopi###,vvppipi,vapaana,0.032742,,,0,0
###iälksgm###,iisomms,iisalmi,0.019321,,,0,0
###bghyefn###,bylenyn,perunan,0.006664,,,0,0
###vääbygj###,väsääjs,valvoja,0.081701,,,0,0
###yeätrtj###,yrtänjt,ylemmän,0.009474,,,0,0
###mhtddkk###,mrtakky,jotakin,0.003990,,,0,0
###ritnaej###,ritnnje,äitinsä,0.014825,,,0,0
###aimmäbf###,aiaamme,johtama,0.011117,,,0,0
###mbseyeb###,messeyy,mestari,0.032429,,,0,0
###yutgfem###,yuttmme,autamme,0.075315,,,0,0
###ikhvolö###,iiiholö,vierola,0.013427,,,0,0
###uadjkhl###,ahhalle,ainakin,0.021815,,,0,0
###hfävrkm###,hyvämms,hakemus,0.029442,,,0,0
###peuopta###,peuppta,perusta,0.086663,,,0,0
###koeäjse###,kivojee,kalojen,0.086294,,,0,0
###ualkrty###,alkurty,aaltola,0.008826,,,0,0
###iduirna###,iruidia,iloisia,0.002592,,,0,0
###mupyrik###,murskii,merkkiä,0.409130,,,0,0
###poendlp###,fpeplln,frendit,0.025235,,,0,0
###grfevfh###,erhhrvu,kauhava,0.063212,,,0,0
###ekakgjä###,eekkkjä,erkkilä,0.019058,,,0,0
###tsviylt###,tyvilyt,sovitut,0.005278,,,0,0
###usodppä###,usspptu,useiden,0.032433,,,0,0
###eljboök###,elekkjo,kehikko,0.012716,,,0,0
###ugbkedb###,uuuskds,muutkin,0.126351,,,0,0
###väodögh###,vdhhdds,viihtyy,0.079571,,,0,0
###yvllyäu###,ylllylä,myllylä,0.011179,,,0,0
###jädrrml###,järälli,märille,0.035556,,,0,0
###brgfbdo###,bododds,bonusta,0.096934,,,0,0
###ilsouls###,issoäls,innokas,0.011049,,,0,0
###slaynsd###,sasanss,kasassa,0.284955,,,0,0
###bbaeösl###,balesss,baltian,0.026703,,,0,0
###nöbnidg###,bilnddn,brändin,0.074723,,,0,0
###yhädslu###,yhdustu,sidottu,0.016529,,,0,0
###gleäpör###,eeäprrö,ymmärrä,0.019440,,,0,0
###opnfkbp###,foppkut,loppuun,0.147577,,,0,0
###loojfos###,loojlos,korjaus,0.030541,,,0,0
###nfhvsfa###,nohvuva,nenonen,0.001797,,,0,0
###dvjäiäy###,vrdääyy,viihtyy,0.222090,,,0,0
###jslumkf###,jylukms,kulutus,0.012676,,,0,0
###blegtnt###,lelnttt,belgian,0.029002,,,0,0
###nprmpls###,nopplls,nurmela,0.063029,,,0,0
###vsduvfm###,vyvämme,sydämen,0.021912,,,0,0
###gajileg###,ajalija,vaaleja,0.081344,,,0,0
###fuaökgp###,fööpaus,siunaus,0.030964,,,0,0
###adohrul###,ahhhlls,autolla,0.051081,,,0,0
###vlolmki###,lolkkmi,lopuksi,0.004970,,,0,0
###iktvdvr###,irvvdvs,sitäkin,0.010498,,,0,0
###ttöreve###,ttrveve,parveke,0.020237,,,0,0
###dgtevny###,vydedyy,oireita,0.009268,,,0,0
###hdmdpgm###,hedpmms,sydämen,0.007375,,,0,0
###dfkmkpp###,födpkls,syöpään,0.004483,,,0,0
###fadutvf###,faddduu,kanadan,0.027419,,,0,0
###hjhflmm###,hhhämms,puhumme,0.026537,,,0,0
###nöfedhl###,nodells,nimellä,0.050532,,,0,0
###rpaöäuä###,rarkuuä,riippuu,0.015075,,,0,0
###lgyämes###,lävämms,lavalla,0.010272,,,0,0
###ejdleäm###,elemmme,etenkin,0.010936,,,0,0
###hvpsehu###,hehpipu,heittää,0.018117,,,0,0
###dkjmgip###,jidpoiy,helpoin,0.028372,,,0,0
###vöbmpjb###,leöpyjs,neuvoja,0.047534,,,0,0
###ghöpnej###,höhönjn,ykkönen,0.033424,,,0,0
###rememue###,rememme,merelle,0.011944,,,0,0
###hejoäpo###,hhhoooo,huonoon,0.006937,,,0,0
###äoyhööy###,yäyhpöy,myöhään,0.016854,,,0,0
###ugyärkö###,urkärku,ymmärrä,0.035750,,,0,0
###ijäylor###,ämiälro,ylitalo,0.027264,,,0,0
###bffekfe###,folemme,tulemme,0.067051,,,0,0
###mikäbue###,miikäme,liikkuu,0.011476,,,0,0
###fpksltn###,pokslun,saksaan,0.014312,,,0,0
###feipmmg###,fiemmms,puhumme,0.009986,,,0,0
###eyböuen###,egeueen,eläimen,0.007098,,,0,0
###mhvmvgä###,mymmmvä,muhonen,0.016545,,,0,0
###btvmbji###,telvoji,perusti,0.004268,,,0,0
###kjakukb###,kkkkkks,kukaksi,0.086959,,,0,0
###fhhfäii###,hhhhkii,hankkii,0.291191,,,0,0
###isyynvh###,yiihhvs,kiihtyy,0.007739,,,0,0
###flgämem###,läemmme,puhumme,0.021283,,,0,0
###jäpoomö###,jääoooo,jääneet,0.135854,,,0,0
###öäöybäs###,yöööäös,käännös,0.017813,,,0,0
###läldögj###,läläjjn,lähtöön,0.030140,,,0,0
###uyäfdmn###,usdämmn,sydämen,0.124788,,,0,0
###fiöjmsl###,fijjlys,oppilas,0.016450,,,0,0
###goupiöp###,pppppuö,vaappua,0.615788,,,0,0
###aamevfm###,asmamme,annamme,0.033045,,,0,0
###eöktnyj###,eeknjjt,keinoja,0.006140,,,0,0
###peaeänp###,peepppn,pietari,0.008467,,,0,0
###ghoestl###,oheellt,yhdellä,0.005852,,,0,0
###amähjöd###,ahaadjs,aseiden,0.090493,,,0,0
###gfmöndk###,frökkks,frendit,0.014562,,,0,0
###öevrltt###,etrutut,erottuu,0.006107,,,0,0
###ludsnnu###,lusnunn,luovuus,0.038778,,,0,0
###nldrahf###,nrhhars,notaari,0.110783,,,0,0
###fbrkrkä###,ferkklä,verkkoo,0.010505,,,0,0
###skeobyn###,sesäoyn,sydämen,0.004171,,,0,0
###urjpivp###,urupopi,syöpään,0.020442,,,0,0
###uteyotj###,yutejjt,ostajat,0.040441,,,0,0
###äätnnkä###,äätänkä,äänensä,0.031533,,,0,0
###psöfäuf###,pööspuu,poistuu,0.085801,,,0,0
###lmruönr###,remurrn,laituri,0.053384,,,0,0
###adsnkäv###,nssvvvs,kasvava,0.106390,,,0,0
###äokltvp###,käkovmt,jääneet,0.011065,,,0,0
###rjffurl###,rorpuli,formula,0.013425,,,0,0
###mäomuud###,modmouu,milloin,0.036349,,,0,0
###hhkadgi###,hhhhkii,huhtala,0.015985,,,0,0
###sdidtkö###,kodidöö,kädellä,0.044248,,,0,0
###öhstäbe###,hötöäse,hytönen,0.023022,,,0,0
###jkrpart###,karpart,kartano,0.020003,,,0,0
###dhöjenb###,hhddddn,vaihdon,0.019887,,,0,0
###moedöer###,moidore,maineen,0.010994,,,0,0
###bfräeöi###,previri,irlanti,0.005390,,,0,0
###bbtjobj###,beljojn,bonusta,0.008649,,,0,0
###fumuvoi###,fuvyooi,luennoi,0.017526,,,0,0
###akgenbn###,aasenen,asunnon,0.001315,,,0,0
###lnjavfv###,lavavvs,kuvaava,0.040463,,,0,0
###sötnknö###,sttäöön,sitäkin,0.087967,,,0,0
###gefbnmb###,bnlemmn,ettemme,0.112872,,,0,0
###bvbövgl###,kyvvlvö,kalervo,0.008194,,,0,0
###lppadib###,lappidi,lapseni,0.023380,,,0,0
###dopbklm###,fodalls,sodassa,0.006904,,,0,0
###ärflpsv###,ärsäsvs,räsänen,0.057971,,,0,0
###yvsuknv###,yssuvvs,näkyvät,0.008136,,,0,0
###djtlöyp###,kölpavy,työpaja,0.007032,,,0,0
###käggyae###,käydyjy,käytiin,0.052138,,,0,0
###auafrdf###,avaarrs,avaavat,0.024966,,,0,0
###uräbhjn###,urääjän,urakoin,0.017924,,,0,0
###efdiean###,edeidan,edetään,0.030703,,,0,0
###fohlptö###,hooptuö,egyptin,0.003783,,,0,0
###bygspbn###,byppyön,syöpään,0.020194,,,0,0
###udmsdhv###,urdämvs,sisäovi,0.027861,,,0,0
###oaödavd###,osdddda,sisäovi,0.113321,,,0,0
###kvutgtb###,kulutut,korkeat,0.006030,,,0,0
###irgsdsb###,irdidas,kristus,0.010157,,,0,0
###oaheöju###,ohjeuju,ohjaaja,0.079821,,,0,0
###tmsvdäi###,tosiäni,tosiaan,0.028869,,,0,0
###omöönol###,föopllo,nimellä,0.007199,,,0,0
###frgpkbe###,forpyke,parveke,0.084313,,,0,0
###oiöälsy###,ohdälsi,sisälsi,0.030356,,,0,0
###dlselnä###,medeäää,vedellä,0.002751,,,0,0
###dtpnovo###,nodoooo,porvoon,0.067022,,,0,0
###jynjhdn###,jyhujän,johtoon,0.003836,,,0,0
###olhbmso###,oololso,oulussa,0.162902,,,0,0
###elhrria###,eelrrra,energia,0.025531,,,0,0
###mdöurnm###,mödarmn,moderni,0.036744,,,0,0
###dsobhki###,kodhkvi,uudeksi,0.018772,,,0,0
###yprikoö###,yprppko,yksikkö,0.298399,,,0,0
###pgavhmu###,parvmmu,parempi,0.137063,,,0,0
###tbkkoda###,tokkooa,kokkola,0.089414,,,0,0
###ratyrmr###,tararry,saralla,0.013717,,,0,0
###yumlepu###,yleeapu,ylempää,0.012224,,,0,0
###ptuärma###,pururma,paperia,0.003804,,,0,0
###geleihp###,ehhppps,kauppaa,0.043857,,,0,0
###nnötfdv###,nitvvvn,nettiin,0.021502,,,0,0
###thfukiä###,tehikiä,tulikin,0.015557,,,0,0
###vuiämmm###,vuimmmt,voimaan,0.006582,,,0,0
###aosyäye###,asyoyyy,siirtyy,0.027171,,,0,0
###psvdaas###,porsaas,potilas,0.005560,,,0,0
###ndaydnl###,nndalln,nojalla,0.060991,,,0,0
###ljkijjh###,lökijjs,sikojen,0.029851,,,0,0
###adulrvb###,dauurvi,kuuluva,0.021809,,,0,0
###kvdhoom###,kodhoms,kuusamo,0.006830,,,0,0
###tymnnhf###,tytänyn,hytönen,0.025007,,,0,0
###heoäduo###,hhdoooo,hidasta,0.072365,,,0,0
